ExceptionError,FileName,ImageBase,ImageSize,EpAddress,LinkerVersion,TimeDateStamp,ExportRVA,ExportSize,NumberOfExFunctions,NumberOfImFunctions,ResourceSize,HasResources,HasRelocations,DebugRVA,DebugSize,HasDebug,HasTls,IATRVA,ImageVersion,OSVersion,StackReserveSize,Dll,NumberOfSections
0,nbtstat.exe,16777216.0,69632.0,3422617582.0,7.0,998081643.0,0.0,0.0,0.0,51.0,10880.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,nddeapir.exe,16777216.0,16384.0,3422617582.0,7.0,1208111916.0,0.0,0.0,0.0,17.0,1008.0,1.0,0.0,4192.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
1,,,,,,,,,,,,,,,,,,,,,,,
0,nppagent.exe,16777216.0,24576.0,3422617582.0,7.0,1208112781.0,16080.0,75.0,1.0,76.0,1408.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,ntsd.exe,16777216.0,45056.0,3422617582.0,7.0,998081676.0,0.0,0.0,0.0,86.0,1928.0,1.0,0.0,4480.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
3,,,,,,,,,,,,,,,,,,,,,,,
0,pathping.exe,16777216.0,69632.0,3422617582.0,7.0,998081827.0,0.0,0.0,0.0,65.0,8872.0,1.0,0.0,4400.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,pentnt.exe,16777216.0,24576.0,3422617582.0,7.0,998081615.0,0.0,0.0,0.0,35.0,9808.0,1.0,0.0,4272.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,perfmon.exe,16777216.0,24576.0,3422617582.0,7.0,1208112173.0,0.0,0.0,0.0,58.0,2304.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,ping.exe,16777216.0,32768.0,3422617582.0,7.0,1208113174.0,0.0,0.0,0.0,55.0,7512.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,print.exe,16777216.0,20480.0,3422617582.0,7.0,998081616.0,0.0,0.0,0.0,77.0,960.0,1.0,0.0,4448.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,proxycfg.exe,16777216.0,24576.0,3422617582.0,7.0,1208111612.0,0.0,0.0,0.0,38.0,3464.0,1.0,0.0,4112.0,28.0,1.0,0.0,16652.0,5.0,5.0,262144.0,32768.0,5.0
0,qappsrv.exe,16777216.0,28672.0,3422617582.0,7.0,998081335.0,0.0,0.0,0.0,75.0,2984.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,qprocess.exe,16777216.0,32768.0,3422617582.0,7.0,1208111957.0,0.0,0.0,0.0,90.0,3064.0,1.0,0.0,4496.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,qwinsta.exe,16777216.0,49152.0,3422617582.0,7.0,998081337.0,0.0,0.0,0.0,73.0,5968.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,rasautou.exe,16777216.0,20480.0,3422617582.0,7.0,998081740.0,0.0,0.0,0.0,57.0,1744.0,1.0,0.0,4384.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,rasdial.exe,16777216.0,20480.0,3422617582.0,7.0,998081747.0,0.0,0.0,0.0,53.0,3040.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,rcp.exe,16777216.0,32768.0,3422617582.0,7.0,1208113175.0,0.0,0.0,0.0,60.0,9736.0,1.0,0.0,4368.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,rdsaddin.exe,16777216.0,24576.0,3422617582.0,7.0,1208111977.0,0.0,0.0,0.0,77.0,1056.0,1.0,0.0,4448.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,recover.exe,16777216.0,20480.0,3422617582.0,7.0,998081618.0,0.0,0.0,0.0,56.0,984.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
3,,,,,,,,,,,,,,,,,,,,,,,
0,regedt32.exe,16777216.0,12288.0,3422617582.0,7.0,998081627.0,0.0,0.0,0.0,5.0,1920.0,1.0,0.0,4128.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,2.0
0,regsvr32.exe,16777216.0,20480.0,3422617582.0,7.0,1208112191.0,0.0,0.0,0.0,52.0,2776.0,1.0,0.0,4336.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,regwiz.exe,16777216.0,16384.0,3422617582.0,7.0,998081681.0,0.0,0.0,0.0,21.0,1040.0,1.0,0.0,4208.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,replace.exe,16777216.0,24576.0,3422617582.0,7.0,998081628.0,0.0,0.0,0.0,91.0,984.0,1.0,0.0,4496.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,reset.exe,16777216.0,24576.0,3422617582.0,7.0,998081337.0,0.0,0.0,0.0,52.0,1400.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,rexec.exe,16777216.0,24576.0,3422617582.0,7.0,1208113175.0,0.0,0.0,0.0,64.0,5376.0,1.0,0.0,4400.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,route.exe,16777216.0,28672.0,3422617582.0,7.0,998081828.0,0.0,0.0,0.0,58.0,10440.0,1.0,0.0,4384.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,routemon.exe,16777216.0,36864.0,3422617582.0,7.0,998081748.0,0.0,0.0,0.0,53.0,2224.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,rsh.exe,16777216.0,24576.0,3422617582.0,7.0,1208113176.0,0.0,0.0,0.0,65.0,6224.0,1.0,0.0,4400.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,rsmsink.exe,16777216.0,36864.0,3422617582.0,7.0,998081728.0,0.0,0.0,0.0,61.0,9040.0,1.0,0.0,4400.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,runas.exe,16777216.0,24576.0,3422617582.0,7.0,998081629.0,0.0,0.0,0.0,67.0,6200.0,1.0,0.0,4416.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,runonce.exe,16777216.0,24576.0,3422617582.0,7.0,1208111829.0,0.0,0.0,0.0,91.0,2760.0,1.0,0.0,4496.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,33792.0,3.0
0,rwinsta.exe,16777216.0,28672.0,3422617582.0,7.0,998081338.0,0.0,0.0,0.0,64.0,3360.0,1.0,0.0,4400.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,savedump.exe,16777216.0,24576.0,3422617582.0,7.0,1208112121.0,0.0,0.0,0.0,76.0,2312.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,sc.exe,16777216.0,40960.0,3422617582.0,7.0,998081891.0,0.0,0.0,0.0,56.0,1040.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,secedit.exe,16777216.0,28672.0,3422617582.0,7.0,1208111460.0,0.0,0.0,0.0,73.0,5200.0,1.0,0.0,4416.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,sethc.exe,16777216.0,40960.0,3422617582.0,7.0,1208111519.0,0.0,0.0,0.0,98.0,5608.0,1.0,0.0,4528.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,setup.exe,16777216.0,32768.0,3422617582.0,7.0,1208111729.0,0.0,0.0,0.0,56.0,2280.0,1.0,0.0,4336.0,28.0,1.0,0.0,4096.0,5.0,5.0,1572864.0,32768.0,3.0
0,setupn.exe,16777216.0,36864.0,3422617582.0,7.0,1208111884.0,0.0,0.0,0.0,77.0,2008.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
1,,,,,,,,,,,,,,,,,,,,,,,
0,sfc.exe,16777216.0,16384.0,3422617582.0,7.0,998081653.0,0.0,0.0,0.0,41.0,3680.0,1.0,0.0,4304.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,shadow.exe,16777216.0,28672.0,3422617582.0,7.0,998081338.0,0.0,0.0,0.0,62.0,2976.0,1.0,0.0,4384.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
1,,,,,,,,,,,,,,,,,,,,,,,
0,shutdown.exe,16777216.0,28672.0,3422617582.0,7.0,1208111527.0,0.0,0.0,0.0,82.0,5536.0,1.0,0.0,4464.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,skeys.exe,16777216.0,40960.0,3422617582.0,7.0,1208111755.0,0.0,0.0,0.0,113.0,1008.0,1.0,0.0,4576.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,smbinst.exe,16777216.0,20480.0,3422617582.0,7.0,1208111804.0,0.0,0.0,0.0,56.0,1032.0,1.0,0.0,4336.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,sort.exe,16777216.0,45056.0,3422617582.0,7.0,1208111639.0,0.0,0.0,0.0,67.0,9888.0,1.0,0.0,4384.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,spiisupd.exe,16777216.0,20480.0,3422617582.0,7.0,1208112211.0,0.0,0.0,0.0,42.0,1032.0,1.0,0.0,4272.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,spnpinst.exe,16777216.0,24576.0,3422617582.0,7.0,1208112992.0,0.0,0.0,0.0,61.0,1016.0,1.0,0.0,4368.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,sprestrt.exe,16777216.0,86016.0,3422617582.0,7.0,998081866.0,0.0,0.0,0.0,36.0,1608.0,1.0,1.0,4256.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,0.0,4.0
0,stimon.exe,16777216.0,24576.0,3422617582.0,7.0,1208112325.0,0.0,0.0,0.0,17.0,11512.0,1.0,0.0,4192.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,subst.exe,16777216.0,20480.0,3422617582.0,7.0,998081639.0,0.0,0.0,0.0,71.0,960.0,1.0,0.0,4416.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,svchost.exe,16777216.0,24576.0,3422617582.0,7.0,1208114112.0,0.0,0.0,0.0,79.0,1032.0,1.0,0.0,15264.0,56.0,1.0,0.0,4096.0,5.0,5.0,262144.0,33792.0,3.0
2,,,,,,,,,,,,,,,,,,,,,,,
0,systray.exe,16777216.0,16384.0,3422617582.0,7.0,998081473.0,0.0,0.0,0.0,8.0,976.0,1.0,0.0,4144.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tcmsetup.exe,16777216.0,24576.0,3422617582.0,7.0,998081772.0,0.0,0.0,0.0,42.0,5024.0,1.0,0.0,4304.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tcpsvcs.exe,16777216.0,28672.0,3422617582.0,7.0,998081834.0,0.0,0.0,0.0,57.0,1008.0,1.0,0.0,4384.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tftp.exe,16777216.0,28672.0,3422617582.0,7.0,998081829.0,0.0,0.0,0.0,71.0,5712.0,1.0,0.0,4416.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tracert.exe,16777216.0,28672.0,3422617582.0,7.0,1208113177.0,0.0,0.0,0.0,48.0,4576.0,1.0,0.0,4320.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tracert6.exe,16777216.0,53248.0,3422617582.0,7.0,998081842.0,0.0,0.0,0.0,66.0,3368.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tscon.exe,16777216.0,28672.0,3422617582.0,7.0,998081330.0,0.0,0.0,0.0,61.0,3040.0,1.0,0.0,4384.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tsdiscon.exe,16777216.0,28672.0,3422617582.0,7.0,998081331.0,0.0,0.0,0.0,61.0,2832.0,1.0,0.0,4384.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tskill.exe,16777216.0,28672.0,3422617582.0,7.0,998081342.0,0.0,0.0,0.0,63.0,3080.0,1.0,0.0,4384.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,tsshutdn.exe,16777216.0,28672.0,3422617582.0,7.0,998081339.0,0.0,0.0,0.0,70.0,3896.0,1.0,0.0,4416.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,twunk_32.exe,16777216.0,36864.0,3422617582.0,7.0,998081568.0,0.0,0.0,0.0,70.0,1720.0,1.0,0.0,4416.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,unlodctr.exe,16777216.0,16384.0,3422617582.0,7.0,998081889.0,0.0,0.0,0.0,18.0,1008.0,1.0,0.0,4208.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,unsecapp.exe,16777216.0,28672.0,3422617582.0,7.0,998081703.0,0.0,0.0,0.0,72.0,968.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,1048576.0,32768.0,3.0
0,upnpcont.exe,16777216.0,24576.0,3422617582.0,7.0,1208113226.0,0.0,0.0,0.0,77.0,7448.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,ups.exe,16777216.0,28672.0,3422617582.0,7.0,1208111616.0,0.0,0.0,0.0,75.0,960.0,1.0,0.0,4432.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,userinit.exe,16777216.0,36864.0,3422617582.0,7.0,1208111528.0,0.0,0.0,0.0,115.0,2896.0,1.0,0.0,4592.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,verclsid.exe,16777216.0,45056.0,3422617582.0,7.0,1208111638.0,0.0,0.0,0.0,59.0,992.0,1.0,0.0,4352.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
1,,,,,,,,,,,,,,,,,,,,,,,
0,wabmig.exe,16777216.0,40960.0,3422617582.0,7.0,1208111451.0,0.0,0.0,0.0,81.0,2344.0,1.0,0.0,4448.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,wb32.exe,4194304.0,12288.0,3422617582.0,7.0,998081352.0,0.0,0.0,0.0,9.0,1200.0,1.0,0.0,4160.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,2.0
0,winhlp32.exe,16777216.0,16384.0,3422617582.0,7.0,998081223.0,0.0,0.0,0.0,39.0,2680.0,1.0,0.0,4288.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,0.0,3.0
0,winmgmt.exe,16777216.0,24576.0,3422617582.0,7.0,998081627.0,0.0,0.0,0.0,64.0,4544.0,1.0,0.0,4416.0,28.0,1.0,0.0,4096.0,5.0,5.0,1048576.0,32768.0,3.0
0,winmsd.exe,16777216.0,28672.0,3422617582.0,7.0,998081482.0,0.0,0.0,0.0,102.0,2200.0,1.0,0.0,4560.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
2,,,,,,,,,,,,,,,,,,,,,,,
0,winver.exe,16777216.0,16384.0,3422617582.0,7.0,1208111839.0,0.0,0.0,0.0,16.0,1904.0,1.0,0.0,4176.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,33792.0,3.0
2,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,
0,wpabaln.exe,16777216.0,45056.0,3422617582.0,7.0,1208111603.0,0.0,0.0,0.0,52.0,25192.0,1.0,0.0,4336.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,wpnpinst.exe,67108864.0,20480.0,3422617582.0,7.0,1208112556.0,0.0,0.0,0.0,61.0,1840.0,1.0,0.0,4368.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,write.exe,16777216.0,16384.0,3422617582.0,7.0,998081565.0,0.0,0.0,0.0,19.0,2240.0,1.0,0.0,4208.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,wscntfy.exe,16777216.0,24576.0,3422617582.0,7.0,1208111925.0,0.0,0.0,0.0,69.0,1760.0,1.0,0.0,4400.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,wupdmgr.exe,16777216.0,40960.0,3422617582.0,7.0,998081557.0,0.0,0.0,0.0,34.0,26960.0,1.0,0.0,4288.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
0,xcopy.exe,16777216.0,40960.0,3422617582.0,7.0,1208111648.0,0.0,0.0,0.0,163.0,984.0,1.0,0.0,4784.0,28.0,1.0,0.0,4096.0,5.0,5.0,262144.0,32768.0,3.0
